id,ExpID,PatternID,DeviceID,LineNo_ATT,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,ThI,ABst,ThH,DAlt,TAlt,DCRt,CRt,VDop,HAcc,VAcc,SAcc,Delta,Status,GMS,NSats,Alt.1,Spd,GCrs,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,AccZ_2,MagX,MagY,MagZ,MagZ_2,C1,C2,C3,Lat,Lng
3216,10,2,F330,15697,1.2,1.77,-6.16,-6.74,4.32,4.48,0.03,0.0,0.1926511,0.001427054,0.184673,10.62366,10.05778,-62,-66,0.87,0.55,0.9,0.21,200,4,552825600,21,213.07,0.192,76.62231,-0.14533729999999995,0.004009241,-0.08955633,-0.6420511999999999,-0.4869217000000001,-9.94973,-10.15633,374,-50,-268,-196,1431,1480,1455,-6.5572141,106.7339329
3217,10,2,F330,15707,0.36,0.88,-5.64,-6.59,4.32,3.91,0.04,0.0,0.1946008,0.001311928,0.184673,10.48658,9.961607,-54,-55,0.87,0.54,0.9,0.2,200,4,552825800,21,212.97,0.36,64.31531,-0.05231475,0.04295914,0.002325093,-0.8514986999999999,-0.2291531,-10.37207,-10.24274,375,-39,-275,-184,1426,1472,1441,-6.557213900000002,106.7339336
3218,10,2,F330,15717,-0.48,-0.1,-5.05,-6.16,4.32,4.27,0.05,0.0,0.1828371,0.001066029,0.184673,10.36973,9.891047,-50,-49,0.87,0.54,0.89,0.21,200,4,552826000,21,212.82,0.155,64.31531,-0.15640910000000002,0.03172832,0.03807131,-0.9601488,-0.1127048,-10.18921,-10.2315,375,-35,-275,-181,1421,1457,1424,-6.5572137,106.7339344
3219,10,2,F330,15727,-1.05,-0.73,-4.56,-5.48,4.32,4.3,0.06,0.0,0.1776294,0.000849485,0.184673,10.26511,9.846405,-52,-46,0.87,0.54,0.89,0.23,200,4,552826200,21,212.69,0.037000000000000005,64.31531,-0.03423975,0.05403712,-0.0238722,-0.8445789,-0.5377816999999999,-9.407049,-9.054964,374,-32,-267,-181,1392,1456,1404,-6.5572137,106.73393490000002
3220,10,2,F330,15737,-0.94,-0.66,-4.91,-5.4,4.32,4.34,0.05,0.0,0.17100379999999998,0.0007704789999999999,0.184673,10.16498,9.770477,-53,-51,0.87,0.53,0.89,0.22,200,4,552826400,21,212.54,0.151,60.14468000000001,0.03293104,-0.06755938,0.02738315,-0.9378026,-0.2258394,-9.992036,-8.668633,377,-29,-263,-187,1397,1465,1428,-6.5572137,106.73393529999998
3221,10,2,F330,15747,-0.55,-0.42,-5.66,-5.97,4.32,4.37,0.07,0.0,0.1801424,0.000982985,0.184673,10.06498,9.676155,-54,-53,0.87,0.53,0.88,0.24,200,4,552826600,21,212.42,0.024,60.14468000000001,0.07915127,-0.08245109,0.03195142,-1.031955,-0.3786509,-9.646712,-10.14575,375,-35,-268,-184,1386,1470,1431,-6.5572135,106.7339357
3222,10,2,F330,15757,-0.16,0.11,-6.16,-6.5,4.32,4.62,0.06,0.0,0.17455279999999998,0.001126871,0.184673,9.96498,9.581263,-54,-54,0.87,0.53,0.88,0.25,200,4,552826800,21,212.26,0.259,165.392,0.04345125,-0.01901102,-0.002531659,-0.8238475000000001,-0.34180609999999995,-9.950686,-10.37895,373,-36,-272,-188,1409,1452,1431,-6.5572137,106.7339357
3223,10,2,F330,15767,0.01,0.0,-6.38,-6.57,4.32,4.66,0.06,0.0,0.1755223,0.00117676,0.184673,9.864981,9.492081,-56,-54,0.87,0.53,0.88,0.2,200,4,552827000,21,212.12,0.157,166.0464,0.03062714,0.0243556,0.05517706,-0.8703058000000001,-0.2236633,-9.566153,-10.61216,374,-38,-275,-188,1396,1457,1407,-6.557213900000002,106.7339357
3224,10,2,F330,15777,0.3,0.24,-6.76,-6.47,4.32,4.96,0.08,0.0,0.1820483,0.001180217,0.184673,9.764926,9.392967,-56,-54,0.87,0.53,0.87,0.21,200,4,552827200,21,212.01,0.098,166.0464,-0.001441572,-0.06540835,-0.03335289,-0.7665305,-0.7756445,-9.755885,-10.30155,372,-42,-272,-188,1399,1447,1419,-6.5572141,106.7339358
3225,10,2,F330,15787,0.86,0.99,-7.02,-6.56,4.32,4.85,0.08,0.0,0.16963570000000006,0.001147985,0.184673,9.66498,9.282265,-55,-54,0.87,0.52,0.87,0.21,200,4,552827400,21,211.81,0.227,228.466,-0.004561118,-0.000310586,-0.01770195,-0.7871643,-0.7369031,-9.447943,-9.581888,374,-41,-273,-192,1410,1442,1414,-6.5572142000000015,106.7339356
3226,10,2,F330,15797,1.48,1.7,-6.84,-6.77,4.32,4.68,0.08,0.0,0.18452420000000005,0.001371309,0.184673,9.564983,9.164667,-53,-54,0.87,0.52,0.86,0.2,200,4,552827600,21,211.72,0.044,228.466,0.03898777,-0.03706349,-0.05244692,-0.5987600000000001,-0.9103572,-9.935503,-10.71329,369,-47,-273,-180,1419,1450,1417,-6.5572143,106.7339356
3227,10,2,F330,15807,2.27,2.51,-6.46,-6.5,4.32,4.22,0.08,0.0,0.1825471,0.001368999,0.184673,9.46498,9.033033,-50,-51,0.87,0.52,0.86,0.22,200,4,552827800,21,211.55,0.285,240.2493,0.01923897,0.05040819,0.01355136,-0.4886492,-0.6676989999999999,-9.751842,-10.26951,373,-43,-275,-178,1410,1473,1426,-6.5572144,106.73393529999998
3228,10,2,F330,15817,2.85,3.02,-5.98,-6.28,4.32,4.36,0.09,0.0,0.1934455,0.0014574229999999998,0.184673,9.364981,8.891091000000003,-46,-48,0.87,0.52,0.86,0.26,200,4,552828000,21,211.4,0.299,251.3235,0.1149855,-0.002894931,-0.0100755,-0.7479854,-0.7500358,-9.806981,-9.499061,378,-50,-272,-193,1424,1461,1432,-6.557214599999999,106.7339348
3229,10,2,F330,15827,3.49,3.82,-5.78,-6.02,4.32,3.9,0.07,0.0,0.1842831,0.001415506,0.184673,9.264979,8.750158,-42,-44,0.87,0.51,0.86,0.21,200,4,552828200,21,211.29,0.305,281.3752,0.06436288,-0.01094699,-0.00012932,-1.024375,-0.8722091000000001,-10.17789,-9.68796,376,-54,-266,-187,1412,1480,1425,-6.5572145000000015,106.73393459999998
3230,10,2,F330,15837,3.82,3.86,-5.87,-5.84,4.32,4.23,0.08,0.0,0.17187320000000006,0.00131239,0.184673,9.164977,8.631336,-40,-40,0.87,0.51,0.86,0.25,200,4,552828400,21,211.21,0.17800000000000002,281.3752,0.01173994,0.04200105,0.03512354,-0.6740265000000001,-0.4924258,-9.812268,-10.2047,376,-49,-265,-177,1405,1456,1411,-6.5572142000000015,106.7339345
3231,10,2,F330,15847,3.83,3.64,-5.94,-5.95,4.32,4.47,0.07,0.0,0.1858433,0.001412705,0.184673,9.064976,8.537682,-41,-42,0.87,0.51,0.85,0.21,200,4,552828600,21,211.13,0.201,280.4578,-0.02810935,-0.04800022,0.01230191,-0.4472377,-0.30987220000000004,-9.491741,-8.83575,373,-55,-266,-181,1397,1463,1437,-6.5572141,106.7339344
3232,10,2,F330,15857,3.98,4.03,-5.91,-6.25,4.32,4.4,0.06,0.0,0.1859297,0.00158383,0.184673,8.964977000000003,8.443069,-41,-42,0.87,0.51,0.85,0.25,200,4,552828800,21,211.06,0.119,280.4578,0.07108836,0.001705957,-0.06430793,-0.6103424,-0.288173,-9.697552,-9.822209,372,-51,-269,-180,1405,1464,1430,-6.5572141,106.7339343
3233,10,2,F330,15867,4.44,4.69,-5.61,-6.27,4.32,3.66,0.07,0.0,0.1797773,0.001672372,0.184673,8.864923,8.336556,-41,-42,0.87,0.5,0.85,0.21,200,4,552829000,21,210.95,0.129,280.4578,-0.01052037,0.02014226,-0.006894334,-0.8953566999999999,-1.000359,-10.04982,-9.849878,377,-54,-266,-185,1445,1455,1422,-6.5572141,106.73393459999998
3234,10,2,F330,15877,4.37,4.58,-5.26,-5.81,4.32,3.87,0.08,0.0,0.1850441,0.001578405,0.184673,8.764972,8.223127,-39,-41,0.87,0.5,0.85,0.22,200,4,552829200,21,210.81,0.079,280.4578,-0.05350098,0.06957946,0.003285286,-0.8173996,-0.7300015000000001,-9.628003,-9.784294,374,-54,-266,-183,1415,1470,1448,-6.5572142000000015,106.7339347
3235,10,2,F330,15887,4.14,4.3,-5.21,-5.49,4.32,3.78,0.07,0.0,0.17596989999999998,0.001312211,0.184673,8.664972,8.10945,-38,-39,0.87,0.5,0.84,0.21,200,4,552829400,21,210.7,0.102,280.4578,-0.02471524,-0.001548591,-0.02995642,-0.9615347,-0.4813825,-9.677716,-9.881217,381,-55,-265,-174,1418,1463,1415,-6.5572142000000015,106.73393490000002
3236,10,2,F330,15897,3.87,3.92,-5.59,-5.89,4.32,3.44,0.06,0.0,0.18013510000000002,0.001386225,0.184673,8.564969,7.999619999999998,-37,-38,0.87,0.5,0.84,0.22,200,4,552829600,21,210.58,0.15,280.4578,-0.05440309,-0.06063307,-0.001834861,-0.8546365,-0.7113510000000001,-9.63578,-8.579187,376,-45,-260,-172,1423,1465,1439,-6.5572142000000015,106.7339348
3237,10,2,F330,15907,3.76,3.88,-5.95,-6.36,4.32,3.52,0.06,0.0,0.1851059,0.001588032,0.184673,8.464972,7.9040050000000015,-37,-37,0.87,0.5,0.84,0.23,200,4,552829800,21,210.46,0.07700001,280.4578,-0.01391324,-0.06422798,0.02477765,-0.9375664,-0.5470585,-9.821146,-9.250569,374,-48,-266,-182,1423,1462,1420,-6.5572141,106.7339347
3238,10,2,F330,15917,3.64,3.87,-6.15,-6.81,4.32,3.85,0.05,0.0,0.1843742,0.001717135,0.184673,8.364972,7.806717,-37,-40,0.87,0.49,0.84,0.25,200,4,552830000,21,210.33,0.067,280.4578,-0.04699893,0.004603284,0.00096408,-0.8225665000000001,-0.7594558000000001,-9.861115,-9.943713,372,-50,-269,-188,1422,1462,1445,-6.5572142000000015,106.73393459999998
3239,10,2,F330,15927,3.34,3.62,-6.09,-6.53,4.32,4.03,0.05,0.0,0.1841319,0.001576424,0.184673,8.264973,7.703373,-37,-39,0.87,0.5,0.84,0.3,200,4,552830200,21,210.21,0.062,280.4578,-0.08545227,0.04721774,0.03524604,-0.6073899,-1.186375,-9.403643,-8.859506,374,-48,-269,-183,1426,1459,1425,-6.5572142000000015,106.73393459999998
3240,10,2,F330,15937,2.92,2.69,-6.15,-6.34,4.32,4.54,0.05,0.0,0.1846182,0.001360267,0.184673,8.164944,7.59656,-36,-37,0.87,0.5,0.83,0.21,200,4,552830400,21,210.13,0.098,280.4578,-0.01482664,-0.00549825,0.06545997,-0.695986,-0.1884301,-10.13349,-9.71523,375,-50,-265,-188,1410,1462,1445,-6.5572141,106.7339347
3241,10,2,F330,15947,2.61,2.51,-6.03,-6.34,4.32,5.0,0.04,0.0,0.1905413,0.001374036,0.184673,8.064969999999999,7.480753999999999,-35,-36,0.87,0.5,0.83,0.21,200,4,552830600,21,210.05,0.156,280.4578,-0.04676927,-0.0192076,0.000254173,-0.7798871999999999,0.08795761,-9.904185,-11.09167,371,-51,-265,-185,1400,1463,1448,-6.557214,106.73393459999998
3242,10,2,F330,15957,2.58,2.48,-5.58,-6.24,4.32,4.65,0.04,0.0,0.1878874,0.001309291,0.184673,7.964925,7.377623,-34,-36,0.87,0.5,0.83,0.21,200,4,552830800,21,210.02,0.175,280.4578,0.0295041,0.01306141,-0.03534075,-0.7706076,-0.380786,-9.692722,-10.39527,374,-52,-271,-179,1413,1463,1432,-6.5572137,106.73393459999998
3243,10,2,F330,15967,2.7,2.86,-4.95,-5.6,4.32,4.18,0.04,0.0,0.1867423,0.001160711,0.184673,7.864969,7.2827,-35,-34,0.87,0.49,0.83,0.23,200,4,552831000,21,209.92,0.093,280.4578,-0.01467088,0.05767068,-0.06301106,-0.5997977,-0.6560376,-9.658991,-10.59379,375,-47,-269,-185,1431,1459,1423,-6.5572137,106.7339345
3244,10,2,F330,15977,2.81,3.18,-4.32,-4.78,4.32,3.64,0.06,0.0,0.1822956,0.000915602,0.184673,7.764969000000002,7.1808809999999985,-35,-36,0.87,0.5,0.83,0.29,200,4,552831200,21,209.81,0.111,280.4578,-0.03527125,0.01844643,-0.04048768,-0.5154559,-0.7488007,-9.413818,-9.330605,378,-47,-262,-167,1431,1464,1415,-6.5572137,106.73393459999998
3245,10,2,F330,15987,2.79,3.17,-4.27,-4.66,4.32,3.1,0.07,0.0,0.1970037,0.000934765,0.184673,7.6649699999999985,7.085082000000001,-35,-38,0.87,0.5,0.83,0.22,200,4,552831400,21,209.7,0.208,269.2934,-0.06596017,-0.00648848,-0.02410846,-0.7322658000000001,-0.5601050999999999,-10.01377,-10.28524,383,-40,-263,-174,1423,1485,1433,-6.5572137,106.7339344
3246,10,2,F330,15997,2.84,2.99,-4.37,-4.76,4.32,3.4,0.08,0.0,0.1971149,0.000931218,0.184673,7.564967999999999,6.973798,-34,-36,0.87,0.5,0.83,0.2,200,4,552831600,21,209.61,0.156,301.2007,0.03406015,-0.01055354,0.07955657,-0.6090800999999999,-0.6435724,-10.14071,-10.79097,384,-44,-259,-179,1431,1466,1446,-6.5572135,106.7339344
3247,10,2,F330,16007,3.22,3.39,-4.55,-4.82,4.32,3.83,0.09,0.0,0.1938051,0.001042381,0.184673,7.464972,6.851286,-32,-34,0.87,0.49,0.82,0.21,200,4,552831800,21,209.51,0.087,301.2007,-0.01012159,-0.009644517,-0.002220628,-0.8574163,-0.4619435000000001,-9.973438,-10.29413,383,-47,-258,-187,1426,1467,1442,-6.5572134,106.7339344
3248,10,2,F330,16017,3.5,3.66,-4.65,-4.94,4.32,3.69,0.08,0.0,0.1874109,0.001081645,0.184673,7.364973,6.713409,-28,-30,0.87,0.49,0.82,0.26,200,4,552832000,21,209.42,0.13,301.2007,0.02965714,-0.04485331,-0.0287346,-0.3910756,-0.9623005,-9.693933,-8.955943,382,-47,-260,-178,1423,1477,1439,-6.5572132,106.7339345
3249,10,2,F330,16027,3.57,3.82,-4.55,-5.17,4.32,3.66,0.09,0.0,0.1965501,0.001263544,0.184673,7.264971000000001,6.5880410000000005,-25,-28,0.87,0.49,0.83,0.22,200,4,552832200,21,209.35,0.261,278.9685,-0.04725235,0.01026097,0.01268716,-0.693773,-0.392158,-10.19513,-10.68705,381,-50,-257,-182,1431,1471,1427,-6.557213000000001,106.7339345
3300,11,2,F330,16537,0.16,-0.09,-4.28,-0.57,4.32,4.35,0.05,0.01,-0.09228936,-5.14e-06,0.184673,2.164969,1.585576,-35,7,0.87,0.46,0.8,0.17,200,4,552842400,21,205.14,0.067,230.3683,-0.2133459,-0.01523132,0.02434196,-0.1728482,0.1520329,-8.769900999999999,-9.287539,395,-36,-235,-115,1248,1354,1195,-6.557213900000002,106.7339329
3301,11,2,F330,16547,-0.09,0.43,-4.43,-1.22,4.32,4.39,0.07,0.0,-0.06873771,-1.21e-05,0.184673,2.064969,1.541596,-41,0,0.87,0.46,0.8,0.16,200,4,552842600,21,205.15,0.136,230.3683,-0.1485361,0.05004418,0.007890682,-1.109023,-0.4475124,-8.756441,-9.223925,400,-38,-233,-105,1250,1282,1195,-6.5572138,106.7339329
3302,11,2,F330,16557,0.34,-0.54,-5.15,-0.51,4.32,4.45,0.08,0.0,-0.06104769,-4.78e-06,0.184673,1.964969,1.495203,-46,5,0.87,0.45,0.8,0.14,200,4,552842800,21,205.14,0.054000000000000006,230.3683,0.0272661,-0.07207143,-0.01359329,-0.2171612,0.01777812,-8.378273,-8.781021,399,-36,-230,-101,1195,1265,1212,-6.5572137,106.7339328
3303,11,2,F330,16567,0.58,-0.25,-5.01,-0.7,4.32,4.5,0.07,0.0,-0.0465302,-4.15e-06,0.184673,1.864906,1.443216,-51,6,0.87,0.45,0.8,0.21,200,4,552843000,21,205.11,0.016,230.3683,0.0008101030000000001,0.0402303,0.01283019,-0.1651945,0.32662490000000005,-9.014046,-9.304397,399,-36,-228,-97,1195,1263,1230,-6.5572137,106.7339327
3304,11,2,F330,16577,1.77,-0.3,-4.94,-0.59,4.32,4.43,0.06,0.0,-0.09129946,-6.3e-06,0.184673,1.76497,1.393524,-56,7,0.87,0.45,0.8,0.14,200,4,552843200,21,205.12,0.034,230.3683,0.04292443,0.03935368,0.02546494,0.2073251,-0.2072288,-9.449068,-9.493346,399,-37,-231,-89,1195,1264,1222,-6.5572136,106.7339327
3305,11,2,F330,16587,1.78,-0.49,-4.95,-0.56,4.32,4.4,0.05,0.0,-0.1110954,-8.67e-06,0.184673,1.664943,1.339024,-61,3,0.87,0.45,0.8,0.19,200,4,552843400,21,205.1,0.024,230.3683,0.082862,0.007510733,-0.02689957,0.1027962,-0.3262955,-8.489816000000001,-8.770667,397,-33,-228,-91,1195,1264,1225,-6.5572136,106.7339327
3306,11,2,F330,16597,1.77,-0.38,-4.86,-0.55,4.32,4.42,0.05,0.0,-0.09493721,-8.74e-06,0.184673,1.564969,1.280248,-65,4,0.87,0.45,0.8,0.14,200,4,552843600,21,205.07,0.058,230.3683,0.0527424,-0.04212721,-0.001131036,-0.1045029,0.8602451999999999,-8.789297,-9.277172,401,-37,-231,-101,1195,1264,1223,-6.5572137,106.7339326
3307,11,2,F330,16607,1.84,-0.27,-4.86,-0.59,4.32,4.48,0.04,0.0,-0.09923592,-5.77e-06,0.184673,1.514969,1.249193,-67,3,0.87,0.56,0.98,0.18,201,4,553026200,21,204.62,0.008,230.3683,0.0043401920000000005,-0.001193544,0.002142729,0.106192,0.04199309,-9.680847,-9.774144,399,-37,-228,-100,1195,1267,1208,-6.557210499999999,106.7339336
3308,11,2,F330,16617,0.25,0.25,-0.64,-0.64,7.35,7.35,0.0,0.0,0.0,0.0,0.184673,0.2101402,-0.0034176090000000003,-67,-15,0.87,0.56,0.98,0.24,199,4,553026400,21,204.64,0.025,230.3683,0.004490806,-0.001248928,0.002518625,0.1073367,0.05248733,-9.650287,-9.79804,398,-35,-224,-70,1065,1065,1065,-6.5572106,106.7339334
3309,11,2,F330,16627,0.25,0.25,-0.64,-0.64,7.35,7.36,0.0,0.0,0.0,0.0,0.184673,0.2101402,-0.00517237,-67,-15,0.87,0.56,0.98,0.18,201,4,553026600,21,204.66,0.015,230.3683,0.004615908,-0.002185179,0.002411744,0.1132847,0.05822091,-9.675395,-9.828096,397,-35,-225,-64,1065,1065,1065,-6.5572107000000015,106.7339332
3310,11,2,F330,16637,0.24,0.24,-0.64,-0.64,7.35,7.36,0.0,0.0,0.0,0.0,0.184673,0.2101402,-0.007727979,-67,-15,0.87,0.56,0.98,0.2,199,4,553026800,21,204.66,0.039,230.3683,0.005257396,-0.00132907,0.002416864,0.12380439999999998,0.04373914,-9.679669,-9.867872,398,-37,-227,-67,1065,1065,1065,-6.5572107000000015,106.733933
3311,11,2,F330,16647,0.24,0.24,-0.64,-0.64,7.36,7.36,0.0,0.0,0.0,0.0,0.184673,0.2101402,-0.007873891,-67,-15,0.87,0.56,0.98,0.19,200,4,553027000,21,204.67,0.038,230.3683,0.005156592,-0.000908495,0.003190502,0.1208771,0.04570174,-9.665028,-9.792344,397,-35,-225,-67,1065,1065,1065,-6.557210799999999,106.7339329
3312,11,2,F330,16657,0.24,0.24,-0.64,-0.64,7.36,7.37,0.01,0.0,0.0,0.0,0.184673,0.2101402,-0.007864414,-67,-15,0.87,0.56,0.98,0.25,201,4,553027200,21,204.68,0.019,230.3683,0.004353099,-0.001542838,0.0023521220000000003,0.1151263,0.05655396,-9.685553,-9.641376,398,-38,-227,-59,1065,1065,1065,-6.557210799999999,106.7339327
3313,11,2,F330,16667,0.25,0.25,-0.64,-0.64,7.37,7.37,0.01,0.0,0.0,0.0,0.184673,0.2101402,-0.009646265,-67,-15,0.87,0.56,0.98,0.22,200,4,553027400,21,204.7,0.006999999999999999,230.3683,0.0048695890000000006,-0.000859968,0.002619134,0.09820633,0.057227199999999985,-9.677534,-9.725706,398,-35,-225,-63,1065,1065,1065,-6.5572108999999985,106.7339326
3314,11,2,F330,16677,0.25,0.25,-0.64,-0.64,7.37,7.37,0.01,0.0,0.0,0.0,0.184673,0.2101402,-0.01115167,-67,-15,0.87,0.56,0.98,0.21,200,4,553027600,21,204.73,0.016,230.3683,0.004545937,-0.0015046570000000002,0.002506752,0.131901,0.04402424,-9.659777,-9.701614,400,-36,-230,-70,1065,1065,1065,-6.557211,106.7339324
3315,11,2,F330,16687,0.25,0.25,-0.65,-0.65,7.37,7.38,0.01,0.0,0.0,0.0,0.184673,0.2101402,-0.0131306,-67,-15,0.94,0.56,0.98,0.23,199,4,553027800,20,204.76,0.005,230.3683,0.004668181,-0.001357945,0.00265279,0.1140865,0.05378575,-9.679243,-9.744687,399,-35,-228,-66,1065,1065,1065,-6.557211099999999,106.7339322
3316,11,2,F330,16697,0.25,0.25,-0.65,-0.65,7.37,7.38,0.01,0.0,0.0,0.0,0.184673,0.2101402,-0.01412758,-67,-15,0.94,0.56,0.98,0.22,200,4,553028000,20,204.77,0.011,230.3683,0.003670533,-0.00133731,0.002349808,0.1079155,0.04661374,-9.690752,-9.808382,399,-37,-226,-65,1065,1065,1065,-6.557211200000001,106.733932
3317,11,2,F330,16707,0.25,0.25,-0.65,-0.65,7.38,7.38,0.01,0.0,0.0,0.0,0.184673,0.2101402,-0.01678195,-67,-15,0.94,0.56,0.99,0.24,200,4,553028200,20,204.81,0.014,230.3683,0.003809527,-0.002091793,0.002514568,0.1245225,0.06670362,-9.677925,-9.80829,399,-35,-225,-68,1065,1065,1065,-6.5572114,106.7339318
3318,11,2,F330,16717,0.25,0.25,-0.65,-0.65,7.38,7.39,0.01,0.0,0.0,0.0,0.184673,0.2101402,-0.02224663,-67,-15,0.94,0.56,0.99,0.21,201,4,553028400,20,204.82,0.003,230.3683,0.004506331,-0.001413144,0.002057877,0.1162936,0.05247103,-9.668011,-9.749138,396,-33,-224,-69,1065,1065,1065,-6.5572115,106.7339315
3319,11,2,F330,16727,0.3,0.25,-0.71,-0.65,7.38,7.39,0.0,0.0,0.02138229,1.61e-06,0.1827074,0.198451,-0.03119147,-12,-15,0.94,0.56,0.99,0.25,200,4,553028600,20,204.84,0.051,230.3683,0.0035781090000000008,-0.001635915,0.002234588,0.1158639,0.06323683,-9.694161,-9.766983,401,-36,-229,-66,1099,1099,1099,-6.5572116,106.7339314
3320,11,2,F330,16737,0.57,0.25,-0.9,-0.65,7.38,7.39,0.01,0.0,0.08109868,6.16e-06,0.17965379999999995,0.300951,-0.03775001,-1,-15,0.94,0.56,0.99,0.25,200,4,553028800,20,204.88,0.044,230.3683,-0.002097414,0.003122935,-0.02390207,0.02144548,0.0661412,-9.80632,-9.978793,399,-35,-228,-67,1154,1154,1154,-6.5572118,106.7339311
3321,11,2,F330,16747,0.77,0.26,-1.06,-0.63,7.38,7.39,0.01,0.0,0.16570610000000002,1.16e-05,0.1778273,0.4648345999999999,-0.041114,14,-15,0.94,0.56,0.99,0.22,199,4,553029000,20,204.91,0.018000000000000002,230.3683,-0.07986273,0.06778383,-0.008341676999999999,-0.6453926999999999,0.6800074,-9.062544,-9.687628,403,-36,-234,-87,1334,1353,1330,-6.5572119,106.73393090000002
3322,11,2,F330,16757,1.12,0.22,-1.32,-0.71,7.38,7.11,0.02,0.0,0.18603470000000005,1.62e-05,0.17745129999999998,0.6350753,-0.03768331,31,-8,0.94,0.56,0.99,0.23,201,4,553029200,20,204.93,0.028,230.3683,0.05507476,-0.05580268,0.02848233,0.9107151,-0.12254289999999997,-10.87058,-11.12615,402,-35,-231,-145,1450,1426,1422,-6.557212,106.7339307
3323,11,2,F330,16767,1.38,0.44,-1.69,-1.17,7.38,7.31,0.01,0.0,0.1859149,4.42e-05,0.1773804,0.8455118,0.01262644,47,17,0.94,0.56,0.99,0.27,200,4,553029400,20,204.98,0.018000000000000002,230.3683,0.07399581,-0.03364919,0.01568426,0.1721168,0.1932257,-10.42697,-9.898947,397,-35,-236,-126,1410,1434,1408,-6.5572121,106.7339306
3324,11,2,F330,16777,1.26,1.0,-2.2,-1.67,7.38,7.01,0.01,0.0,0.212588,0.000127375,0.1775011,1.098614,0.123579,61,36,0.94,0.56,0.99,0.25,200,4,553029600,20,205.1,0.009000001,230.3683,0.03396648,-0.01319141,-0.05294572,-0.002742954,0.07874896,-10.5452,-11.08945,400,-40,-238,-137,1442,1447,1451,-6.5572122,106.7339304
3325,11,2,F330,16787,0.77,0.77,-2.9,-2.28,7.38,6.89,0.01,0.0,0.2154672,0.000191644,0.177753,1.393486,0.280508,75,58,0.94,0.56,0.99,0.24,200,4,553029800,20,205.29,0.06,230.3683,-0.07230018,-0.07996281,-0.01374074,-0.2393138,0.01972169,-10.20893,-10.8972,393,-32,-240,-147,1442,1454,1442,-6.557212299999999,106.7339303
3326,11,2,F330,16797,-0.12,-0.36,-3.95,-3.34,7.38,6.46,0.02,0.0,0.1815756,0.000294596,0.1778316,1.723127,0.4701209,89,74,0.94,0.55,0.99,0.27,200,4,553030000,20,205.47,0.171,230.3683,-0.1938653,-0.03525758,-0.02696615,-0.3371851,0.1869311,-10.01135,-11.11625,391,-31,-248,-154,1458,1457,1430,-6.5572125,106.73393020000002
3327,11,2,F330,16807,-0.91,-1.67,-4.66,-3.85,7.38,6.65,0.02,0.0,0.1955068,0.000535697,0.1778316,2.09396,0.7078043,102,97,0.94,0.55,0.99,0.25,200,4,553030200,20,205.68,0.344,145.7135,-0.004195555,-0.004224167,0.19136860000000006,-0.5006895,0.7722690999999999,-10.41272,-10.01224,391,-27,-256,-160,1452,1458,1417,-6.557212599999999,106.7339304
3328,11,2,F330,16817,-1.36,-1.76,-5.07,-4.16,7.38,7.84,0.02,0.0,0.2037325,0.000672787,0.1778316,2.503803,0.9740658,115,112,0.94,0.55,1.0,0.28,200,4,553030400,20,205.91,0.278,116.9,0.06043577,-0.03055595,-0.09145571,-0.24586820000000004,0.09164564,-9.978081,-8.722658000000001,384,-34,-257,-160,1446,1445,1464,-6.557212599999999,106.73393090000002
3329,11,2,F330,16827,-1.63,-2.5,-5.25,-4.58,7.38,7.15,0.04,0.0,0.1975746,0.000794545,0.1778316,2.985201,1.270728,130,127,0.87,0.55,0.99,0.25,200,4,553030600,21,206.19,0.16899999999999998,128.843,0.03048125,-0.02327402,0.03625702,-0.4962094,0.3142517,-10.07734,-10.91941,385,-26,-258,-156,1430,1484,1466,-6.557212599999999,106.733931
3330,11,2,F330,16837,-1.83,-2.34,-5.29,-4.54,7.38,7.42,0.05,0.0,0.20957670000000006,0.00085935,0.1778316,3.48519,1.595485,143,143,0.87,0.55,1.0,0.32,200,4,553030800,21,206.48,0.15,128.843,-0.04820324,-0.02923167,-0.07521075,-0.7467275,0.6665554,-10.70224,-11.06447,382,-24,-261,-157,1443,1455,1451,-6.5572127999999985,106.7339312
3331,11,2,F330,16847,-1.75,-2.34,-5.64,-5.02,7.38,6.63,0.05,0.0,0.1965611,0.000946224,0.1778316,3.98518,1.949341,153,156,0.87,0.55,1.0,0.25,200,4,553031000,21,206.81,0.13,128.843,0.09315273,-0.02682517,-0.005401117,-0.7567608,0.06814257,-9.951958,-9.607956,380,-20,-263,-165,1434,1466,1441,-6.557213000000001,106.7339312
3332,11,2,F330,16857,-1.35,-1.91,-6.37,-5.77,7.38,6.69,0.04,0.0,0.1879951,0.001036003,0.1778316,4.485169,2.315425,161,162,0.87,0.55,1.0,0.25,200,4,553031200,21,207.17,0.063,128.843,0.08255482,-0.05400072,0.01916213,-0.5654889,0.1809777,-9.760385,-10.17257,378,-22,-265,-167,1445,1461,1448,-6.5572130999999985,106.7339312
